ID,DGP,EV
v8_2019_3_29_11.42_8906_8906_8906,0.425538,4529.859989
v7_2019_3_29_11.5_8905_8905_8905,1.000000,15189.875932
v6_2019_3_29_9.83_8906_8906_8906,1.000000,14818.036935
v8_2019_3_29_11.83_8905_8905_8905,0.980432,13988.299266
v7_2019_3_29_10.33_8905_8905_8905,1.000000,34888.731232
v6_2019_3_29_10.92_8905_8905_8905,1.000000,37391.423295
v8_2019_3_29_11.0_8905_8905_8905,1.000000,36255.530951
v7_2019_3_29_9.5_8906_8906_8906,1.000000,11478.460971
v6_2019_3_29_11.92_8906_8906_8906,0.398670,4079.298457
v7_2019_3_29_11.17_8909_8909_8909,0.410596,732.736862
v8_2019_3_29_10.83_8906_8906_8906,1.000000,11874.357090
v6_2019_3_29_9.58_8906_8906_8906,1.000000,11400.470831
v7_2019_3_29_9.25_8905_8905_8905,1.000000,36780.621455
v6_2019_3_29_9.42_8905_8905_8905,1.000000,37593.713760
v8_2019_3_29_11.08_8909_8909_8909,0.388101,626.396039
v7_2019_3_29_11.67_8905_8905_8905,0.989149,14131.968467
v6_2019_3_29_10.67_8909_8909_8909,0.440557,859.937628
v8_2019_3_29_10.75_8906_8906_8906,0.988855,9884.004505
v8_2019_3_29_10.5_8905_8905_8905,1.000000,41089.923880
v7_2019_3_29_9.58_8909_8909_8909,0.471151,742.312291
v6_2019_3_29_11.17_8906_8906_8906,0.979080,9723.285622
v8_2019_3_29_11.75_8905_8905_8905,0.981312,14002.808220
v6_2019_3_29_10.17_8905_8905_8905,1.000000,33913.955719
v7_2019_3_29_10.67_8906_8906_8906,1.000000,11620.306594
v8_2019_3_29_9.17_8906_8906_8906,1.000000,12077.441549
v7_2019_3_29_9.08_8905_8905_8905,1.000000,35744.868444
v6_2019_3_29_11.33_8909_8909_8909,0.187812,488.491279
v7_2019_3_29_9.83_8909_8909_8909,0.492704,900.395219
v6_2019_3_29_9.75_8906_8906_8906,1.000000,12124.028392
v8_2019_3_29_11.25_8909_8909_8909,0.191293,549.008384
v7_2019_3_29_10.0_8905_8905_8905,1.000000,49550.905154
v6_2019_3_29_9.17_8905_8905_8905,1.000000,39962.475376
v8_2019_3_29_9.33_8909_8909_8909,0.481182,818.126331
v7_2019_3_29_11.92_8909_8909_8909,0.183277,419.241000
v6_2019_3_29_11.25_8909_8909_8909,0.188258,496.574111
v8_2019_3_29_9.25_8909_8909_8909,0.466522,735.974326
v7_2019_3_29_11.17_8905_8905_8905,1.000000,32027.037883
v6_2019_3_29_10.5_8906_8906_8906,1.000000,12125.833015
v8_2019_3_29_11.33_8909_8909_8909,0.192209,563.672130
v7_2019_3_29_9.25_8909_8909_8909,0.466190,743.835395
v6_2019_3_29_11.75_8905_8905_8905,1.000000,14494.330458
v8_2019_3_29_10.17_8905_8905_8905,1.000000,33620.657602
v7_2019_3_29_10.17_8906_8906_8906,1.000000,9983.517858
v6_2019_3_29_10.75_8906_8906_8906,1.000000,10093.801030
v8_2019_3_29_11.5_8909_8909_8909,0.193473,584.976678
v7_2019_3_29_9.75_8905_8905_8905,1.000000,40915.785252
v8_2019_3_29_9.75_8905_8905_8905,1.000000,40841.752873
v7_2019_3_29_11.5_8909_8909_8909,0.186488,467.677005
v8_2019_3_29_11.17_8906_8906_8906,0.958056,9375.403865
v7_2019_3_29_10.33_8909_8909_8909,0.442484,756.595485
v8_2019_3_29_10.67_8909_8909_8909,0.439858,836.242971
v7_2019_3_29_9.08_8909_8909_8909,0.481451,763.230409
v8_2019_3_29_9.83_8905_8905_8905,1.000000,47440.994786
v7_2019_3_29_10.92_8906_8906_8906,1.000000,11086.142614
v8_2019_3_29_10.0_8909_8909_8909,0.486749,1016.354504
v7_2019_3_29_9.83_8905_8905_8905,1.000000,47493.235522
v8_2019_3_29_9.08_8909_8909_8909,0.476486,752.740133
v7_2019_3_29_11.92_8905_8905_8905,0.957458,13600.964800
v8_2019_3_29_9.58_8905_8905_8905,1.000000,38294.462460
v7_2019_3_29_10.0_8909_8909_8909,0.488195,935.248364
v8_2019_3_29_11.92_8906_8906_8906,0.390922,3945.469241
v7_2019_3_29_11.67_8909_8909_8909,0.183363,417.339584
v8_2019_3_29_10.92_8905_8905_8905,1.000000,37331.282678
v7_2019_3_29_9.42_8906_8906_8906,1.000000,11184.706788
v8_2019_3_29_9.42_8906_8906_8906,1.000000,11121.805687
v7_2019_3_29_9.58_8905_8905_8905,1.000000,38365.206883
v8_2019_3_29_10.17_8909_8909_8909,0.432343,710.971262
v7_2019_3_28_11.92_8906_8906_8906,0.403674,4158.149496
v8_2019_3_29_11.5_8905_8905_8905,1.000000,14977.610463
v7_2019_3_28_11.75_8909_8909_8909,0.182795,405.499709
v8_2019_3_29_9.75_8909_8909_8909,0.471490,850.331422
v7_2019_3_28_11.83_8909_8909_8909,0.182259,402.902974
v8_2019_3_29_9.25_8905_8905_8905,1.000000,36610.982081
v8_2019_3_29_10.33_8906_8906_8906,1.000000,10294.090706
v7_2019_3_28_11.58_8909_8909_8909,0.184686,436.738243
v8_2019_3_29_11.33_8905_8905_8905,1.000000,15321.931567
v7_2019_3_28_11.75_8905_8905_8905,1.000000,14358.141737
v8_2019_3_29_9.58_8909_8909_8909,0.467372,849.749425
v7_2019_3_28_11.58_8905_8905_8905,1.000000,14844.628453
v7_2019_3_29_10.5_8906_8906_8906,1.000000,12178.257607
v8_2019_3_29_10.92_8909_8909_8909,0.418757,826.782821
v7_2019_3_29_9.17_8905_8905_8905,1.000000,40990.035009
v8_2019_3_29_10.67_8905_8905_8905,1.000000,39290.017812
v7_2019_3_28_11.83_8905_8905_8905,0.988046,14114.923585
v8_2019_3_29_9.83_8909_8909_8909,0.490980,984.193153
v7_2019_3_29_11.25_8909_8909_8909,0.184753,437.735081
v8_2019_3_29_10.0_8905_8905_8905,1.000000,49488.509860
v8_2019_3_29_9.08_8905_8905_8905,1.000000,35601.700465
v7_2019_3_29_11.75_8905_8905_8905,0.995064,14237.724300
v7_2019_3_29_10.75_8906_8906_8906,0.995646,10016.636830
v8_2019_3_29_11.67_8906_8906_8906,0.400757,4108.647150
v7_2019_3_29_10.83_8906_8906_8906,1.000000,11920.235225
v8_2019_3_28_11.92_8909_8909_8909,0.186688,471.427382
v7_2019_3_29_11.08_8909_8909_8909,0.387322,640.166505
v8_2019_3_28_11.92_8905_8905_8905,0.954226,13538.870727
v7_2019_3_29_9.92_8905_8905_8905,1.000000,49286.497208
v8_2019_3_28_11.75_8906_8906_8906,0.408364,4237.372042
v7_2019_3_29_11.83_8905_8905_8905,0.997839,14285.353584
v8_2019_3_28_11.83_8906_8906_8906,0.401322,4120.554365
v7_2019_3_29_11.0_8906_8906_8906,1.000000,10773.216428
v8_2019_3_28_11.58_8906_8906_8906,0.412376,4306.519155
v7_2019_3_29_11.42_8906_8906_8906,0.429464,4595.238363
v8_2019_3_28_11.5_8909_8909_8909,0.183400,421.142695
v7_2019_3_29_9.67_8909_8909_8909,0.420721,646.174335
v8_2019_3_28_11.92_8906_8906_8906,0.396802,4042.116247
v7_2019_3_29_10.58_8906_8906_8906,1.000000,12070.184693
v8_2019_3_28_11.83_8905_8905_8905,0.970908,13822.297163
v7_2019_3_29_10.42_8905_8905_8905,1.000000,41626.416451
v8_2019_3_28_11.58_8905_8905_8905,1.000000,14580.200713
v7_2019_3_29_11.58_8905_8905_8905,1.000000,14652.363405
v8_2019_3_28_11.5_8906_8906_8906,0.412495,4304.886449
v7_2019_3_29_9.33_8906_8906_8906,1.000000,11608.488117
v8_2019_3_28_11.75_8905_8905_8905,0.985333,14066.915034
v7_2019_3_29_11.75_8909_8909_8909,0.183889,427.294572
v8_2019_3_28_11.58_8909_8909_8909,0.183209,418.637833
v7_2019_3_29_10.25_8906_8906_8906,1.000000,13384.186160
v8_2019_3_28_11.83_8909_8909_8909,0.187107,478.770939
v7_2019_3_29_9.17_8909_8909_8909,0.489603,801.598508
v8_2019_3_28_11.75_8909_8909_8909,0.187238,482.302124
v7_2019_3_29_11.25_8905_8905_8905,1.000000,15589.276797
v8_2019_3_29_11.25_8906_8906_8906,0.427256,4559.503760
v7_2019_3_29_9.67_8905_8905_8905,1.000000,26550.378943
v8_2019_3_29_9.33_8906_8906_8906,1.000000,11582.997021
v7_2019_3_29_10.42_8909_8909_8909,0.452261,861.207813
v8_2019_3_29_10.25_8905_8905_8905,1.000000,45270.368054
v7_2019_3_29_11.58_8909_8909_8909,0.183717,426.150315
v8_2019_3_29_10.75_8909_8909_8909,0.415822,806.099030
v7_2019_3_29_11.08_8905_8905_8905,1.000000,28212.432305
v8_2019_3_29_9.17_8909_8909_8909,0.489494,804.794499
v7_2019_3_29_9.92_8909_8909_8909,0.488861,981.205586
v8_2019_3_29_9.67_8905_8905_8905,1.000000,26373.621717
v7_2019_3_29_11.83_8909_8909_8909,0.182509,403.445360
v8_2019_3_29_11.08_8906_8906_8906,0.875066,8283.927413
v7_2019_3_29_9.42_8909_8909_8909,0.477341,745.005511
v8_2019_3_29_10.83_8909_8909_8909,0.441299,914.497639
v7_2019_3_29_11.67_8906_8906_8906,0.408284,4235.414872
v8_2019_3_29_9.5_8905_8905_8905,1.000000,38724.383124
v7_2019_3_29_10.67_8905_8905_8905,1.000000,39445.360760
v8_2019_3_29_9.92_8909_8909_8909,0.488011,1036.814063
v7_2019_3_29_10.92_8909_8909_8909,0.418753,826.904980
v7_2019_3_29_9.08_8906_8906_8906,1.000000,10557.405517
v8_2019_3_29_10.58_8909_8909_8909,0.454419,909.194818
v7_2019_3_29_10.0_8906_8906_8906,1.000000,14612.400933
v8_2019_3_29_11.42_8909_8909_8909,0.188393,498.127366
v7_2019_3_29_11.33_8905_8905_8905,1.000000,15550.909686
v8_2019_3_29_10.75_8905_8905_8905,1.000000,33408.860803
v7_2019_3_29_9.5_8905_8905_8905,1.000000,38790.242393
v8_2019_3_29_9.17_8905_8905_8905,1.000000,40893.327319
v7_2019_3_29_10.33_8906_8906_8906,1.000000,10318.332362
v8_2019_3_29_11.75_8906_8906_8906,0.404369,4171.343315
v7_2019_3_29_11.5_8906_8906_8906,0.426997,4556.764714
v8_2019_3_29_10.5_8906_8906_8906,1.000000,12141.304012
v7_2019_3_29_10.17_8909_8909_8909,0.431964,719.200316
v8_2019_3_29_10.25_8909_8909_8909,0.474506,959.589453
v7_2019_3_29_9.25_8906_8906_8906,1.000000,10859.370853
v8_2019_3_29_9.92_8905_8905_8905,1.000000,49208.977787
v7_2019_3_29_10.92_8905_8905_8905,1.000000,37601.994688
v8_2019_3_29_11.58_8906_8906_8906,0.412613,4312.534401
v7_2019_3_29_9.83_8906_8906_8906,1.000000,13988.137749
v8_2019_3_29_10.42_8906_8906_8906,1.000000,12280.947776
v7_2019_3_29_11.92_8906_8906_8906,0.395926,4034.288592
v8_2019_3_29_10.58_8905_8905_8905,1.000000,40648.943497
v7_2019_3_29_9.42_8905_8905_8905,1.000000,37847.078718
v8_2019_3_29_11.42_8905_8905_8905,1.000000,15130.922290
v7_2019_3_29_9.58_8906_8906_8906,1.000000,11341.361419
v8_2019_3_29_11.83_8906_8906_8906,0.403532,4158.331093
v7_2019_3_29_10.67_8909_8909_8909,0.441093,798.218524
v8_2019_3_29_9.67_8909_8909_8909,0.421114,639.267944
v7_2019_3_29_11.17_8906_8906_8906,1.000000,10280.864824
v8_2019_3_29_10.83_8905_8905_8905,1.000000,40184.513043
v7_2019_3_29_10.17_8905_8905_8905,1.000000,33839.107110
v8_2019_3_29_11.0_8906_8906_8906,1.000000,10709.756785
v7_2019_3_29_9.75_8906_8906_8906,1.000000,12071.722533
v8_2019_3_29_9.5_8909_8909_8909,0.469749,808.415410
v7_2019_3_29_11.33_8909_8909_8909,0.186336,459.923728
v8_2019_3_29_9.83_8906_8906_8906,1.000000,13986.641530
v7_2019_3_28_11.58_8906_8906_8906,0.420029,4436.128080
v8_2019_3_29_11.67_8909_8909_8909,0.184167,432.603070
v7_2019_3_28_11.5_8906_8906_8906,0.418039,4402.365222
v8_2019_3_29_11.92_8905_8905_8905,0.935258,13222.263483
v7_2019_3_28_11.83_8906_8906_8906,0.408194,4236.453810
v8_2019_3_29_9.58_8906_8906_8906,1.000000,11324.749524
v8_2019_3_29_9.42_8905_8905_8905,1.000000,37739.863648
v7_2019_3_28_11.75_8906_8906_8906,0.412649,4312.050171
v8_2019_3_29_10.92_8906_8906_8906,1.000000,11074.565704
v7_2019_3_28_11.92_8905_8905_8905,0.977131,13930.391996
v7_2019_3_28_11.92_8909_8909_8909,0.185206,447.552932
v8_2019_3_29_10.33_8909_8909_8909,0.440754,803.548677
v8_2019_3_29_10.17_8906_8906_8906,1.000000,10003.888000
v8_2019_3_29_11.17_8905_8905_8905,1.000000,31669.982394
v8_2019_3_29_9.75_8906_8906_8906,1.000000,12043.181344
v8_2019_3_29_11.92_8909_8909_8909,0.188040,493.856713
v8_2019_3_29_9.42_8909_8909_8909,0.474534,821.669004
